epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,33276.6,0.86642,0.45959,0.9388,0.95976,0.93921,0.97174,0.76867,0.85326,0.45088,0.92504,0.00242899,0.00242899,0.00242899
192,33460.9,0.86725,0.45922,0.9376,0.95989,0.93995,0.97165,0.76869,0.85222,0.45024,0.92472,0.00242506,0.00242506,0.00242506
193,33646.9,0.8631,0.45684,0.93652,0.96002,0.93989,0.97183,0.76883,0.8524,0.44986,0.92461,0.00242113,0.00242113,0.00242113
194,33832.1,0.86783,0.4596,0.93772,0.96174,0.93771,0.97174,0.76855,0.85184,0.4496,0.92443,0.0024172,0.0024172,0.0024172
195,34017.3,0.86567,0.45877,0.93762,0.96164,0.93771,0.97161,0.76904,0.85125,0.44925,0.92433,0.00241327,0.00241327,0.00241327
196,34202.8,0.8673,0.45851,0.93633,0.95922,0.93988,0.97152,0.76964,0.85038,0.44924,0.92409,0.00240934,0.00240934,0.00240934
197,34388.2,0.86479,0.45824,0.93621,0.95922,0.93982,0.97165,0.7696,0.85067,0.44888,0.92395,0.00240541,0.00240541,0.00240541
198,34573.9,0.86257,0.45774,0.93682,0.95901,0.93968,0.97172,0.77029,0.8498,0.4484,0.92365,0.00240148,0.00240148,0.00240148
199,34759.1,0.86071,0.45545,0.93568,0.95978,0.93968,0.97174,0.76995,0.84968,0.44869,0.92331,0.00239755,0.00239755,0.00239755
200,34944.5,0.86035,0.45699,0.93588,0.96001,0.93984,0.97188,0.76987,0.84947,0.44839,0.92316,0.00239362,0.00239362,0.00239362
201,35130.3,0.85999,0.45456,0.93512,0.96141,0.93893,0.97217,0.77034,0.84936,0.44836,0.92294,0.00238969,0.00238969,0.00238969
202,35315.7,0.86038,0.45464,0.93683,0.96033,0.93975,0.97209,0.77067,0.84767,0.44776,0.92266,0.00238576,0.00238576,0.00238576
203,35501.1,0.86205,0.45674,0.93653,0.961,0.93866,0.972,0.77099,0.84644,0.44746,0.92239,0.00238183,0.00238183,0.00238183
204,35686.4,0.86068,0.45356,0.93689,0.96233,0.9375,0.97203,0.77116,0.84564,0.44818,0.92227,0.0023779,0.0023779,0.0023779
205,35874,0.85917,0.45388,0.93449,0.96202,0.93819,0.97205,0.77089,0.84507,0.44752,0.9222,0.00237397,0.00237397,0.00237397
206,36061,0.85429,0.45163,0.93261,0.96242,0.93808,0.97201,0.77098,0.84453,0.44735,0.92208,0.00237004,0.00237004,0.00237004
207,36247.6,0.85691,0.45169,0.93201,0.96339,0.93771,0.97202,0.77132,0.84382,0.44741,0.92169,0.00236611,0.00236611,0.00236611
208,36434.1,0.85529,0.4521,0.93275,0.96307,0.9375,0.97185,0.77166,0.8432,0.44708,0.92156,0.00236218,0.00236218,0.00236218
209,36620.5,0.85628,0.45323,0.93539,0.9646,0.93667,0.97181,0.77191,0.84255,0.44704,0.92149,0.00235825,0.00235825,0.00235825
210,36807,0.85395,0.45227,0.93435,0.96419,0.93737,0.97199,0.77218,0.84253,0.44688,0.92145,0.00235433,0.00235433,0.00235433
211,36993.8,0.85535,0.45173,0.93259,0.96484,0.93592,0.97211,0.77239,0.84327,0.44718,0.92155,0.0023504,0.0023504,0.0023504
212,37180.1,0.85317,0.45149,0.93177,0.96265,0.93874,0.97208,0.77267,0.84303,0.44633,0.92143,0.00234647,0.00234647,0.00234647
213,37366.7,0.85037,0.451,0.93101,0.96317,0.93822,0.97214,0.77257,0.84355,0.44643,0.92132,0.00234254,0.00234254,0.00234254
214,37553.3,0.84982,0.44921,0.93218,0.96192,0.93927,0.97184,0.77246,0.84343,0.44607,0.92131,0.00233861,0.00233861,0.00233861
215,37739.5,0.84811,0.44751,0.93108,0.9624,0.93928,0.97177,0.7731,0.84269,0.4454,0.92115,0.00233468,0.00233468,0.00233468
216,37925.9,0.84758,0.44803,0.93129,0.96314,0.93921,0.97213,0.77331,0.8421,0.44545,0.92102,0.00233075,0.00233075,0.00233075
217,38112.3,0.84637,0.4441,0.92986,0.96317,0.93921,0.97214,0.77353,0.84167,0.44439,0.9208,0.00232682,0.00232682,0.00232682
218,38298.8,0.8496,0.44852,0.93096,0.96204,0.94024,0.97211,0.7735,0.8416,0.4444,0.92071,0.00232289,0.00232289,0.00232289
219,38485,0.84619,0.44652,0.93146,0.96366,0.93866,0.97213,0.77369,0.84195,0.44394,0.92086,0.00231896,0.00231896,0.00231896
220,38671.9,0.84344,0.44565,0.92802,0.96495,0.93707,0.97198,0.77362,0.84176,0.44357,0.92073,0.00231503,0.00231503,0.00231503
221,38858.3,0.84523,0.44843,0.931,0.96473,0.93825,0.97227,0.77375,0.84119,0.44357,0.9207,0.0023111,0.0023111,0.0023111
222,39044.5,0.84262,0.44615,0.92918,0.96284,0.93941,0.97222,0.77422,0.84141,0.44365,0.92054,0.00230717,0.00230717,0.00230717
223,39230.5,0.84502,0.44716,0.93042,0.96335,0.93873,0.9722,0.77414,0.84133,0.44377,0.92041,0.00230324,0.00230324,0.00230324
224,39416.4,0.84303,0.44555,0.92937,0.9631,0.93921,0.9722,0.77483,0.8405,0.44366,0.92011,0.00229931,0.00229931,0.00229931
225,39602.6,0.84613,0.44788,0.9298,0.96345,0.93948,0.97219,0.77469,0.83946,0.44313,0.9199,0.00229538,0.00229538,0.00229538
226,39785.1,0.84186,0.44529,0.92822,0.96174,0.94091,0.97236,0.77488,0.83923,0.44283,0.91967,0.00229145,0.00229145,0.00229145
227,39971.3,0.84211,0.4452,0.92744,0.96229,0.94002,0.97211,0.77501,0.83823,0.44267,0.91944,0.00228752,0.00228752,0.00228752
228,40156.8,0.83888,0.44274,0.92892,0.96095,0.94132,0.97207,0.77521,0.83829,0.44297,0.91944,0.00228359,0.00228359,0.00228359
229,40342.2,0.83848,0.44305,0.92765,0.96106,0.941,0.97207,0.77554,0.83768,0.44282,0.91924,0.00227966,0.00227966,0.00227966
230,40527.8,0.83848,0.44378,0.92889,0.9619,0.94017,0.97203,0.77555,0.83727,0.44263,0.91899,0.00227573,0.00227573,0.00227573
231,40713.3,0.8404,0.44271,0.92766,0.96181,0.93966,0.97211,0.7755,0.83689,0.44238,0.91878,0.0022718,0.0022718,0.0022718
232,40899.1,0.83509,0.44177,0.92655,0.96438,0.93771,0.9724,0.77623,0.83627,0.44202,0.91851,0.00226787,0.00226787,0.00226787
233,41084.6,0.83566,0.44341,0.92554,0.96535,0.93707,0.9725,0.7765,0.83582,0.44154,0.91827,0.00226394,0.00226394,0.00226394
234,41270.1,0.83345,0.44166,0.92695,0.96589,0.93716,0.97264,0.77679,0.83562,0.44192,0.91818,0.00226001,0.00226001,0.00226001
235,41455.8,0.83416,0.4421,0.92538,0.96339,0.93873,0.97237,0.77659,0.83532,0.44122,0.91802,0.00225608,0.00225608,0.00225608
236,41641.4,0.83535,0.44118,0.92615,0.96453,0.93819,0.97248,0.77648,0.83542,0.44169,0.91785,0.00225215,0.00225215,0.00225215
237,41826.8,0.83209,0.43938,0.92468,0.96387,0.93873,0.9724,0.77648,0.83492,0.4413,0.91728,0.00224822,0.00224822,0.00224822
238,42012.1,0.83611,0.44147,0.9251,0.9636,0.93883,0.97244,0.77671,0.83451,0.44092,0.91704,0.00224429,0.00224429,0.00224429
239,42197.6,0.83448,0.44174,0.92461,0.96388,0.93887,0.97226,0.77717,0.83409,0.44069,0.91687,0.00224036,0.00224036,0.00224036
240,42383,0.83338,0.43889,0.92332,0.96441,0.93892,0.97216,0.77709,0.83379,0.441,0.91655,0.00223643,0.00223643,0.00223643
241,42568.6,0.8318,0.43825,0.92593,0.96507,0.93864,0.97222,0.77692,0.83343,0.44046,0.91641,0.0022325,0.0022325,0.0022325
242,42754,0.83332,0.43909,0.92541,0.96492,0.93823,0.97202,0.77761,0.83267,0.44018,0.91609,0.00222857,0.00222857,0.00222857
243,42939.3,0.82502,0.43717,0.92524,0.96396,0.93948,0.97175,0.77802,0.83232,0.43992,0.91614,0.00222464,0.00222464,0.00222464
244,43124.4,0.82755,0.43944,0.92408,0.9641,0.93927,0.97189,0.7783,0.8318,0.43954,0.91617,0.00222071,0.00222071,0.00222071
245,43310.2,0.8262,0.43737,0.92368,0.96362,0.93921,0.972,0.77866,0.8315,0.43963,0.91596,0.00221678,0.00221678,0.00221678
246,43495.7,0.82636,0.43787,0.9226,0.96205,0.9405,0.97217,0.77845,0.83116,0.4398,0.91584,0.00221285,0.00221285,0.00221285
247,43680.6,0.82851,0.43846,0.9238,0.96498,0.93806,0.97222,0.77864,0.82982,0.43956,0.91545,0.00220892,0.00220892,0.00220892
248,43866,0.82905,0.43983,0.92482,0.96532,0.93805,0.97253,0.77924,0.82939,0.43969,0.91542,0.00220499,0.00220499,0.00220499
249,44051.6,0.82809,0.43749,0.92247,0.96558,0.93778,0.97225,0.7793,0.82861,0.43938,0.91509,0.00220106,0.00220106,0.00220106
250,44236.4,0.82239,0.43553,0.92161,0.96549,0.93805,0.97248,0.77906,0.82781,0.43901,0.91466,0.00219713,0.00219713,0.00219713
251,44421.8,0.8255,0.43625,0.92379,0.96437,0.93907,0.97276,0.77928,0.82758,0.43868,0.91443,0.0021932,0.0021932,0.0021932
252,44607.6,0.82644,0.43704,0.92363,0.9657,0.93607,0.97241,0.77936,0.82693,0.43852,0.91423,0.00218927,0.00218927,0.00218927
253,44792.7,0.82152,0.43446,0.92106,0.96737,0.93492,0.97257,0.77962,0.82625,0.43829,0.91403,0.00218534,0.00218534,0.00218534
254,44978.1,0.82367,0.43691,0.92235,0.96621,0.93648,0.97252,0.77949,0.82577,0.43823,0.91376,0.00218141,0.00218141,0.00218141
255,45163.4,0.82052,0.43454,0.9213,0.96361,0.93912,0.97232,0.77943,0.82557,0.4383,0.91379,0.00217748,0.00217748,0.00217748
256,45348.5,0.82303,0.43471,0.92294,0.96395,0.93873,0.97242,0.77969,0.82551,0.43876,0.91405,0.00217355,0.00217355,0.00217355
257,45533.8,0.81982,0.43434,0.91981,0.9633,0.93948,0.97233,0.77991,0.82538,0.43868,0.91371,0.00216962,0.00216962,0.00216962
258,45719.5,0.82128,0.4337,0.92032,0.9632,0.93892,0.97191,0.77996,0.82561,0.43825,0.91361,0.00216569,0.00216569,0.00216569
259,45904.7,0.81709,0.43316,0.91957,0.96391,0.93853,0.97183,0.78003,0.82538,0.4379,0.91344,0.00216176,0.00216176,0.00216176
260,46090,0.81958,0.43258,0.91883,0.96401,0.93904,0.97225,0.78026,0.82509,0.43732,0.91308,0.00215783,0.00215783,0.00215783
261,46275.6,0.8154,0.43261,0.92042,0.96438,0.93812,0.97221,0.78059,0.82451,0.43715,0.91275,0.0021539,0.0021539,0.0021539
262,46461.2,0.81486,0.43227,0.92015,0.96624,0.93715,0.97209,0.78121,0.82387,0.43679,0.91255,0.00214997,0.00214997,0.00214997
263,46647,0.81764,0.43215,0.92052,0.96671,0.93705,0.97247,0.78128,0.8232,0.43526,0.9123,0.00214604,0.00214604,0.00214604
264,46832.4,0.81684,0.43284,0.91961,0.96585,0.9375,0.97218,0.78153,0.82263,0.43521,0.91224,0.00214211,0.00214211,0.00214211
265,47018.1,0.81797,0.43198,0.92192,0.96519,0.93812,0.97227,0.78172,0.82247,0.43499,0.91233,0.00213818,0.00213818,0.00213818
266,47203.3,0.81384,0.4275,0.91978,0.96507,0.9387,0.97237,0.78176,0.82233,0.43463,0.91229,0.00213425,0.00213425,0.00213425
267,47388.8,0.81576,0.43101,0.92125,0.96357,0.93987,0.97252,0.78194,0.82218,0.43414,0.91226,0.00213032,0.00213032,0.00213032
268,47574.3,0.81256,0.43052,0.91824,0.96319,0.94069,0.97282,0.78181,0.82181,0.43317,0.912,0.00212639,0.00212639,0.00212639
269,47760,0.81448,0.43068,0.91902,0.96436,0.93975,0.97264,0.78158,0.82173,0.4332,0.91208,0.00212246,0.00212246,0.00212246
270,47945.5,0.81323,0.42923,0.92138,0.96384,0.93987,0.97263,0.78202,0.82137,0.43327,0.91207,0.00211853,0.00211853,0.00211853
271,48130.7,0.80977,0.42877,0.92,0.9638,0.94062,0.97281,0.7824,0.82101,0.43305,0.91197,0.0021146,0.0021146,0.0021146
272,48316.2,0.81113,0.42904,0.91877,0.96339,0.94009,0.97281,0.78266,0.82106,0.43269,0.9119,0.00211067,0.00211067,0.00211067
273,48501.7,0.81216,0.42886,0.91848,0.9632,0.9403,0.97283,0.78295,0.82124,0.433,0.91188,0.00210674,0.00210674,0.00210674
274,48686.7,0.81146,0.43001,0.9167,0.96373,0.94002,0.97267,0.78276,0.82134,0.43267,0.91181,0.00210281,0.00210281,0.00210281
275,48872.1,0.81481,0.43111,0.91867,0.9636,0.94075,0.97303,0.78276,0.82111,0.4323,0.91161,0.00209888,0.00209888,0.00209888
276,49057.7,0.81003,0.42971,0.9174,0.96326,0.94068,0.97278,0.78254,0.82064,0.43242,0.91147,0.00209495,0.00209495,0.00209495
277,49242.5,0.80582,0.42602,0.91649,0.96323,0.94111,0.97288,0.78287,0.82022,0.43202,0.91138,0.00209102,0.00209102,0.00209102
278,49427.9,0.80773,0.4281,0.91807,0.96334,0.94089,0.97277,0.78309,0.81997,0.43159,0.9114,0.00208709,0.00208709,0.00208709
279,49613.4,0.8073,0.42778,0.91647,0.96329,0.94084,0.97279,0.78313,0.81988,0.43185,0.9113,0.00208316,0.00208316,0.00208316
280,49799,0.80449,0.42536,0.9144,0.96625,0.93696,0.97268,0.78312,0.81985,0.43174,0.91107,0.00207923,0.00207923,0.00207923
281,49984.5,0.80629,0.42695,0.91484,0.96565,0.9377,0.97259,0.78288,0.81937,0.43199,0.91118,0.0020753,0.0020753,0.0020753
282,50170.5,0.80476,0.42606,0.91478,0.96486,0.93839,0.97251,0.78334,0.81977,0.43152,0.91122,0.00207137,0.00207137,0.00207137
283,50356,0.80598,0.42614,0.91647,0.966,0.93805,0.97269,0.78317,0.81944,0.43078,0.91123,0.00206744,0.00206744,0.00206744
284,50541.4,0.80669,0.4291,0.91791,0.96645,0.93736,0.97265,0.78335,0.81889,0.43076,0.91114,0.00206351,0.00206351,0.00206351
285,50727.2,0.80117,0.42368,0.91459,0.9655,0.93914,0.97296,0.78384,0.81837,0.43016,0.91086,0.00205958,0.00205958,0.00205958
286,50912.5,0.80356,0.42382,0.91427,0.96634,0.93791,0.9729,0.78379,0.81825,0.42991,0.91064,0.00205565,0.00205565,0.00205565
287,51098.1,0.80217,0.42517,0.91576,0.96646,0.93777,0.97261,0.78387,0.81811,0.42984,0.91057,0.00205172,0.00205172,0.00205172
288,51283.7,0.8002,0.4236,0.91517,0.96695,0.93812,0.97253,0.78366,0.81781,0.42956,0.91064,0.00204779,0.00204779,0.00204779
289,51469.4,0.80029,0.42464,0.9155,0.96702,0.93811,0.97268,0.78407,0.81761,0.42919,0.91056,0.00204386,0.00204386,0.00204386
290,51655,0.80071,0.42514,0.91452,0.96649,0.93839,0.97253,0.78412,0.81727,0.42935,0.91043,0.00203993,0.00203993,0.00203993
291,51840.5,0.80045,0.42397,0.91447,0.96654,0.93778,0.97223,0.78399,0.81687,0.42937,0.91042,0.002036,0.002036,0.002036
292,52026.3,0.79649,0.42136,0.9122,0.96684,0.93757,0.9724,0.78443,0.8164,0.42958,0.91018,0.00203207,0.00203207,0.00203207
293,52211.9,0.79961,0.42204,0.9127,0.96747,0.93739,0.97242,0.7843,0.81622,0.42969,0.91003,0.00202814,0.00202814,0.00202814
294,52397.4,0.7976,0.42212,0.9151,0.96812,0.9371,0.97261,0.78441,0.81547,0.4302,0.90977,0.00202421,0.00202421,0.00202421
295,52582.9,0.79709,0.42293,0.91395,0.96807,0.93715,0.97273,0.78458,0.81533,0.42995,0.90952,0.00202028,0.00202028,0.00202028
296,52768.2,0.79902,0.42101,0.91269,0.96815,0.93703,0.97268,0.78481,0.81486,0.42973,0.90935,0.00201635,0.00201635,0.00201635
297,52953.9,0.79645,0.42154,0.91229,0.96704,0.93886,0.97275,0.78507,0.81489,0.43049,0.90924,0.00201242,0.00201242,0.00201242
298,53139,0.79468,0.42049,0.91148,0.96637,0.93893,0.97254,0.78495,0.81441,0.42968,0.90916,0.00200849,0.00200849,0.00200849
299,53324.4,0.7953,0.42097,0.91201,0.96617,0.93913,0.97245,0.78503,0.81435,0.42939,0.90908,0.00200456,0.00200456,0.00200456
300,53509.9,0.79218,0.41874,0.91192,0.9667,0.93853,0.97254,0.78496,0.81461,0.42964,0.9092,0.00200063,0.00200063,0.00200063
301,53694.9,0.79382,0.41999,0.91236,0.96537,0.93941,0.97257,0.78542,0.81453,0.42988,0.90936,0.0019967,0.0019967,0.0019967
302,53880.4,0.79393,0.42086,0.91318,0.96475,0.94023,0.97238,0.78544,0.81436,0.43004,0.90951,0.00199277,0.00199277,0.00199277
303,54065.6,0.79369,0.41943,0.91377,0.96591,0.93934,0.97237,0.78604,0.81376,0.43007,0.9095,0.00198884,0.00198884,0.00198884
304,54251.3,0.79144,0.41921,0.91036,0.96494,0.94068,0.97247,0.78566,0.81323,0.42983,0.9092,0.00198491,0.00198491,0.00198491
305,54436.5,0.79298,0.41948,0.9109,0.96717,0.93872,0.97244,0.78569,0.81317,0.42998,0.90926,0.00198098,0.00198098,0.00198098
306,54621.9,0.79264,0.41979,0.91262,0.96594,0.94023,0.97257,0.78558,0.81312,0.43002,0.90921,0.00197706,0.00197706,0.00197706
307,54807.4,0.794,0.41976,0.91332,0.9676,0.93893,0.97251,0.78585,0.81242,0.4291,0.90896,0.00197313,0.00197313,0.00197313
308,54992.8,0.79121,0.41769,0.9101,0.96618,0.9405,0.97258,0.78615,0.81239,0.42886,0.90889,0.0019692,0.0019692,0.0019692
309,55177.7,0.78817,0.41842,0.91162,0.96751,0.93858,0.97254,0.78594,0.81159,0.42908,0.90872,0.00196527,0.00196527,0.00196527
310,55363.1,0.79232,0.41827,0.91343,0.96799,0.93865,0.97269,0.78617,0.81108,0.42802,0.90865,0.00196134,0.00196134,0.00196134
311,55548.8,0.78729,0.41693,0.90958,0.96667,0.93975,0.97292,0.78622,0.81102,0.42743,0.90855,0.00195741,0.00195741,0.00195741
312,55733.8,0.78645,0.41608,0.9097,0.96646,0.93975,0.97266,0.78613,0.81115,0.42774,0.90854,0.00195348,0.00195348,0.00195348
313,55919.3,0.79066,0.4185,0.90878,0.96573,0.93996,0.97253,0.78606,0.81186,0.42709,0.90868,0.00194955,0.00194955,0.00194955
314,56104.8,0.78597,0.41593,0.9087,0.96549,0.94082,0.97258,0.78603,0.81184,0.42792,0.90865,0.00194562,0.00194562,0.00194562
315,56290.5,0.788,0.41713,0.90978,0.96614,0.94027,0.97281,0.78613,0.81178,0.42767,0.9087,0.00194169,0.00194169,0.00194169
316,56475.6,0.78564,0.41541,0.90859,0.96539,0.94145,0.97296,0.78662,0.8115,0.42784,0.90858,0.00193776,0.00193776,0.00193776
317,56659.7,0.78348,0.41522,0.9088,0.96393,0.94228,0.97298,0.78664,0.81158,0.42817,0.90855,0.00193383,0.00193383,0.00193383
318,56845.2,0.78366,0.41566,0.90998,0.96543,0.94096,0.97292,0.78678,0.81139,0.42733,0.90833,0.0019299,0.0019299,0.0019299
319,57030.3,0.78597,0.41475,0.9073,0.96463,0.9422,0.97307,0.78702,0.81103,0.42682,0.90803,0.00192597,0.00192597,0.00192597
320,57215.7,0.78417,0.41482,0.91001,0.96567,0.94152,0.9732,0.78725,0.81049,0.42603,0.90792,0.00192204,0.00192204,0.00192204
321,57401,0.78204,0.41409,0.90942,0.96634,0.94009,0.97313,0.78738,0.81029,0.42575,0.90808,0.00191811,0.00191811,0.00191811
322,57586.4,0.78278,0.41237,0.9092,0.96662,0.93921,0.97318,0.78756,0.80951,0.42578,0.90792,0.00191418,0.00191418,0.00191418
323,57771.3,0.78452,0.41478,0.91008,0.96853,0.93798,0.9731,0.78762,0.8092,0.42571,0.90783,0.00191025,0.00191025,0.00191025
324,57956.9,0.7814,0.41511,0.90777,0.96806,0.93832,0.9729,0.78758,0.8093,0.42553,0.90783,0.00190632,0.00190632,0.00190632
325,58142.2,0.78015,0.41364,0.90738,0.96967,0.9375,0.97302,0.78775,0.80858,0.42562,0.90761,0.00190239,0.00190239,0.00190239
326,58327.5,0.78018,0.41388,0.91048,0.96867,0.93865,0.97292,0.78775,0.80768,0.4252,0.90748,0.00189846,0.00189846,0.00189846
327,58512.9,0.78014,0.41342,0.90823,0.96911,0.93914,0.9733,0.78821,0.80678,0.42511,0.90732,0.00189453,0.00189453,0.00189453
328,58698,0.7802,0.41289,0.90898,0.9699,0.93874,0.97327,0.78829,0.80678,0.42478,0.90727,0.0018906,0.0018906,0.0018906
329,58882.8,0.77968,0.41334,0.90664,0.96933,0.93839,0.97339,0.78849,0.80612,0.42413,0.90717,0.00188667,0.00188667,0.00188667
330,59068,0.77703,0.40998,0.90734,0.96855,0.93912,0.97318,0.78836,0.80592,0.42337,0.90714,0.00188274,0.00188274,0.00188274
331,59254.7,0.77487,0.40882,0.90631,0.96844,0.93994,0.97331,0.78817,0.80504,0.42315,0.90688,0.00187881,0.00187881,0.00187881
332,59441.1,0.7762,0.41129,0.90734,0.96876,0.9396,0.97327,0.78807,0.80477,0.42237,0.90688,0.00187488,0.00187488,0.00187488
333,59627.1,0.7747,0.4114,0.90669,0.9695,0.93905,0.97315,0.78851,0.80446,0.42207,0.90667,0.00187095,0.00187095,0.00187095
334,59813.5,0.77753,0.41075,0.90735,0.97056,0.93812,0.97289,0.78862,0.8042,0.42206,0.90659,0.00186702,0.00186702,0.00186702
335,59999.8,0.77669,0.41225,0.90431,0.96958,0.939,0.97295,0.78855,0.80358,0.4216,0.90632,0.00186309,0.00186309,0.00186309
336,60186.6,0.77633,0.41104,0.90609,0.97003,0.93878,0.9729,0.78893,0.80336,0.42159,0.90617,0.00185916,0.00185916,0.00185916
337,60373.4,0.77449,0.41018,0.90655,0.97003,0.93927,0.97309,0.78857,0.80366,0.42149,0.90626,0.00185523,0.00185523,0.00185523
338,60559.9,0.77475,0.4108,0.90574,0.96932,0.93981,0.97324,0.78896,0.8034,0.42142,0.90635,0.0018513,0.0018513,0.0018513
339,60746.3,0.77676,0.41248,0.90744,0.96845,0.94009,0.9732,0.78902,0.80407,0.42082,0.9064,0.00184737,0.00184737,0.00184737
340,60932.7,0.77245,0.40906,0.90494,0.96845,0.94022,0.97331,0.78936,0.80485,0.42105,0.9067,0.00184344,0.00184344,0.00184344
341,61118.5,0.77529,0.40944,0.90553,0.9685,0.93961,0.97325,0.78926,0.80433,0.42094,0.90655,0.00183951,0.00183951,0.00183951
342,61304,0.77316,0.40849,0.90422,0.96883,0.93947,0.9733,0.78949,0.80409,0.42089,0.90641,0.00183558,0.00183558,0.00183558
343,61489.4,0.77087,0.40762,0.90309,0.96925,0.93941,0.97326,0.78926,0.80405,0.42092,0.90634,0.00183165,0.00183165,0.00183165
344,61675.1,0.77224,0.40951,0.90531,0.97017,0.93881,0.97321,0.78897,0.80381,0.42135,0.90632,0.00182772,0.00182772,0.00182772
345,61860.7,0.77055,0.40956,0.90394,0.96939,0.93994,0.97319,0.789,0.8038,0.42121,0.90619,0.00182379,0.00182379,0.00182379
346,62046.4,0.76867,0.4064,0.90466,0.96891,0.93948,0.97308,0.78878,0.80368,0.42157,0.90618,0.00181986,0.00181986,0.00181986
347,62231.9,0.7702,0.40708,0.90262,0.96896,0.9388,0.97305,0.78907,0.8038,0.42176,0.90599,0.00181593,0.00181593,0.00181593
348,62417.2,0.768,0.40667,0.90373,0.97007,0.93812,0.97299,0.78907,0.80411,0.42199,0.90621,0.001812,0.001812,0.001812
349,62602.4,0.76631,0.40716,0.90195,0.97047,0.93764,0.97298,0.78885,0.80395,0.42185,0.90604,0.00180807,0.00180807,0.00180807
350,62788,0.7669,0.40906,0.90372,0.97067,0.9373,0.97287,0.78893,0.80369,0.4214,0.90592,0.00180414,0.00180414,0.00180414
351,62973.3,0.76857,0.40546,0.90209,0.97147,0.93668,0.97278,0.78901,0.80335,0.42122,0.90575,0.00180021,0.00180021,0.00180021
352,63158.8,0.76831,0.40773,0.90264,0.97081,0.93751,0.97298,0.78903,0.80292,0.42099,0.90564,0.00179628,0.00179628,0.00179628
