epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,27870.6,0.92425,0.50077,0.94925,0.95588,0.92623,0.96722,0.74999,0.90402,0.49496,0.93174,0.00248008,0.00248008,0.00248008
179,28025.5,0.921,0.49999,0.94855,0.95686,0.92579,0.96752,0.74977,0.90291,0.49444,0.93148,0.00247615,0.00247615,0.00247615
180,28180.9,0.92251,0.49898,0.94809,0.9555,0.92804,0.96765,0.75029,0.90228,0.49391,0.93119,0.00247222,0.00247222,0.00247222
181,28335.9,0.92031,0.49902,0.94827,0.95659,0.92711,0.96774,0.75067,0.90162,0.49332,0.93076,0.00246829,0.00246829,0.00246829
182,28490.1,0.92181,0.49946,0.94846,0.95737,0.92668,0.9678,0.75065,0.90082,0.4927,0.93037,0.00246436,0.00246436,0.00246436
183,28645,0.91997,0.49553,0.94663,0.95789,0.92607,0.96759,0.75054,0.90083,0.49233,0.93015,0.00246043,0.00246043,0.00246043
184,28800.5,0.92202,0.49768,0.9488,0.95885,0.92559,0.96751,0.75105,0.89936,0.49202,0.93,0.0024565,0.0024565,0.0024565
185,28955.5,0.91944,0.49542,0.94784,0.95851,0.92634,0.96763,0.75154,0.89884,0.4914,0.92974,0.00245257,0.00245257,0.00245257
186,29110.4,0.91611,0.49609,0.94758,0.95902,0.92654,0.96766,0.75189,0.89845,0.49167,0.92962,0.00244864,0.00244864,0.00244864
187,29264.6,0.91353,0.49369,0.94708,0.95982,0.92614,0.96767,0.75205,0.89802,0.49122,0.92955,0.00244471,0.00244471,0.00244471
188,29420.3,0.91509,0.49588,0.94539,0.96031,0.92627,0.96803,0.75237,0.8974,0.4905,0.92914,0.00244078,0.00244078,0.00244078
189,29575.6,0.91217,0.49317,0.94491,0.96028,0.92671,0.96803,0.75251,0.89647,0.49052,0.92896,0.00243685,0.00243685,0.00243685
190,29730.2,0.91276,0.49315,0.94484,0.96061,0.92634,0.96817,0.75264,0.89624,0.49053,0.9286,0.00243292,0.00243292,0.00243292
191,29886.2,0.91299,0.49298,0.94356,0.96018,0.92661,0.96806,0.75282,0.89657,0.4899,0.92839,0.00242899,0.00242899,0.00242899
192,30041,0.91184,0.4937,0.9442,0.96028,0.92668,0.96812,0.75337,0.89627,0.48941,0.92815,0.00242506,0.00242506,0.00242506
193,30195.8,0.91079,0.491,0.94515,0.96045,0.92592,0.96807,0.75308,0.89573,0.48865,0.92784,0.00242113,0.00242113,0.00242113
194,30349.9,0.90992,0.49126,0.94385,0.95889,0.92743,0.96801,0.75367,0.89433,0.48792,0.92753,0.0024172,0.0024172,0.0024172
195,30505.5,0.91057,0.4942,0.94604,0.95985,0.92612,0.96793,0.75358,0.89372,0.48762,0.92741,0.00241327,0.00241327,0.00241327
196,30660,0.90847,0.49197,0.94441,0.95845,0.92743,0.96806,0.75423,0.89375,0.48713,0.92729,0.00240934,0.00240934,0.00240934
197,30815,0.90462,0.4896,0.94221,0.95995,0.92688,0.96813,0.75438,0.89345,0.48709,0.92727,0.00240541,0.00240541,0.00240541
198,30970.2,0.90521,0.48833,0.94188,0.96048,0.92641,0.9681,0.75436,0.8935,0.48688,0.92722,0.00240148,0.00240148,0.00240148
199,31125.2,0.90654,0.48832,0.9438,0.9607,0.92687,0.96809,0.75477,0.89283,0.4867,0.92709,0.00239755,0.00239755,0.00239755
200,31279.7,0.90587,0.489,0.94305,0.96083,0.92566,0.96771,0.75469,0.89254,0.48589,0.92694,0.00239362,0.00239362,0.00239362
201,31434.5,0.90324,0.48764,0.94189,0.9602,0.92644,0.96781,0.75493,0.89189,0.48547,0.92681,0.00238969,0.00238969,0.00238969
202,31588.6,0.90084,0.48712,0.94273,0.96008,0.92763,0.96788,0.7554,0.89189,0.48557,0.92688,0.00238576,0.00238576,0.00238576
203,31744.1,0.90528,0.48699,0.94305,0.95902,0.9288,0.96815,0.75518,0.89106,0.4841,0.9266,0.00238183,0.00238183,0.00238183
204,31898.7,0.90302,0.48609,0.94219,0.96047,0.92787,0.96807,0.75575,0.89109,0.48362,0.92656,0.0023779,0.0023779,0.0023779
205,32054.2,0.89961,0.48598,0.94231,0.95805,0.92983,0.96819,0.75601,0.89048,0.48292,0.92631,0.00237397,0.00237397,0.00237397
206,32209.5,0.90018,0.48544,0.94153,0.95829,0.92933,0.96801,0.75569,0.89049,0.48314,0.9261,0.00237004,0.00237004,0.00237004
207,32364.4,0.89986,0.48612,0.93896,0.95821,0.92899,0.96779,0.75547,0.89002,0.48307,0.92579,0.00236611,0.00236611,0.00236611
208,32519.7,0.89878,0.48433,0.9392,0.95691,0.92983,0.96749,0.75549,0.88969,0.48287,0.92551,0.00236218,0.00236218,0.00236218
209,32675.1,0.89907,0.48518,0.93858,0.95772,0.93029,0.96744,0.75589,0.88952,0.48232,0.92533,0.00235825,0.00235825,0.00235825
210,32830.2,0.89632,0.48407,0.93784,0.95767,0.93022,0.96764,0.75601,0.88874,0.48217,0.92501,0.00235433,0.00235433,0.00235433
211,32985.9,0.8982,0.4827,0.93809,0.95919,0.92825,0.96766,0.7562,0.88815,0.48174,0.92468,0.0023504,0.0023504,0.0023504
212,33140.5,0.89789,0.48391,0.9396,0.95976,0.92716,0.96758,0.75648,0.8868,0.48112,0.92426,0.00234647,0.00234647,0.00234647
213,33296.4,0.89437,0.48205,0.93924,0.96279,0.92468,0.96789,0.75674,0.88558,0.48063,0.92375,0.00234254,0.00234254,0.00234254
214,33450.9,0.8962,0.48201,0.93978,0.96194,0.92511,0.9679,0.75715,0.88385,0.48034,0.92338,0.00233861,0.00233861,0.00233861
215,33606.4,0.89321,0.4812,0.93933,0.96111,0.92579,0.96782,0.75757,0.88287,0.48023,0.92324,0.00233468,0.00233468,0.00233468
216,33761.3,0.89275,0.4806,0.93858,0.95832,0.92756,0.96777,0.75767,0.88214,0.47968,0.92309,0.00233075,0.00233075,0.00233075
217,33916.2,0.8921,0.47903,0.93834,0.95882,0.92811,0.96813,0.75782,0.88145,0.47926,0.92292,0.00232682,0.00232682,0.00232682
218,34071.3,0.88802,0.48025,0.93602,0.96076,0.92684,0.96832,0.75807,0.88096,0.47888,0.92259,0.00232289,0.00232289,0.00232289
219,34226.5,0.89188,0.48172,0.93889,0.96097,0.92654,0.96829,0.75834,0.88087,0.4786,0.92247,0.00231896,0.00231896,0.00231896
220,34381.7,0.88897,0.47831,0.93597,0.96141,0.92612,0.96833,0.75824,0.88096,0.47858,0.92246,0.00231503,0.00231503,0.00231503
221,34536,0.88964,0.47817,0.93628,0.9615,0.92666,0.96838,0.75846,0.88048,0.47828,0.92217,0.0023111,0.0023111,0.0023111
222,34690.9,0.88883,0.47911,0.93496,0.96105,0.92712,0.9681,0.75846,0.88078,0.47806,0.92211,0.00230717,0.00230717,0.00230717
223,34845.5,0.88676,0.47647,0.93687,0.96157,0.92653,0.96814,0.75826,0.87982,0.47803,0.92188,0.00230324,0.00230324,0.00230324
224,35000.5,0.88814,0.47606,0.93541,0.9617,0.926,0.96819,0.75876,0.87935,0.47797,0.92135,0.00229931,0.00229931,0.00229931
225,35155.3,0.88822,0.47778,0.93715,0.9617,0.92653,0.96834,0.75896,0.8799,0.47793,0.92137,0.00229538,0.00229538,0.00229538
226,35309.8,0.88779,0.4785,0.9371,0.96165,0.92648,0.96821,0.75928,0.88,0.47757,0.92103,0.00229145,0.00229145,0.00229145
227,35464.2,0.8858,0.47713,0.93438,0.96104,0.92707,0.96839,0.75919,0.88019,0.47779,0.92113,0.00228752,0.00228752,0.00228752
228,35619.3,0.88692,0.4773,0.93383,0.96087,0.92743,0.96817,0.75872,0.87975,0.47777,0.92095,0.00228359,0.00228359,0.00228359
229,35773.4,0.88678,0.47656,0.93617,0.9608,0.92769,0.96837,0.7591,0.87966,0.47775,0.9208,0.00227966,0.00227966,0.00227966
230,35928.6,0.88173,0.47464,0.93283,0.95974,0.92831,0.96861,0.75962,0.87901,0.47843,0.92069,0.00227573,0.00227573,0.00227573
231,36082.8,0.88058,0.47294,0.93388,0.95981,0.92825,0.96849,0.75992,0.87841,0.47842,0.9205,0.0022718,0.0022718,0.0022718
232,36238.4,0.87954,0.47259,0.93389,0.96025,0.92825,0.96853,0.75968,0.87877,0.4779,0.92051,0.00226787,0.00226787,0.00226787
233,36392.2,0.88293,0.47506,0.93405,0.95931,0.92938,0.96859,0.75965,0.8785,0.478,0.92038,0.00226394,0.00226394,0.00226394
234,36547,0.88304,0.47675,0.93607,0.95979,0.92886,0.96877,0.75992,0.87796,0.47688,0.92038,0.00226001,0.00226001,0.00226001
235,36701.6,0.88067,0.47438,0.93499,0.96421,0.92641,0.96885,0.76006,0.87762,0.47736,0.92037,0.00225608,0.00225608,0.00225608
236,36856.4,0.87989,0.47327,0.93347,0.96324,0.92784,0.96886,0.76036,0.87762,0.47788,0.92047,0.00225215,0.00225215,0.00225215
237,37011.3,0.87947,0.47206,0.93395,0.9629,0.92754,0.96876,0.76043,0.87709,0.478,0.92048,0.00224822,0.00224822,0.00224822
238,37166.3,0.87689,0.47213,0.93498,0.9624,0.92863,0.96867,0.76036,0.87651,0.47783,0.92034,0.00224429,0.00224429,0.00224429
239,37320.8,0.87873,0.4715,0.93447,0.96162,0.92969,0.96883,0.76059,0.8764,0.47771,0.92036,0.00224036,0.00224036,0.00224036
240,37475.1,0.8792,0.47063,0.93407,0.9615,0.92993,0.96882,0.76071,0.87583,0.47781,0.92039,0.00223643,0.00223643,0.00223643
241,37629.4,0.87379,0.47001,0.93219,0.96223,0.92952,0.96892,0.76121,0.8751,0.47771,0.92017,0.0022325,0.0022325,0.0022325
242,37784.3,0.87508,0.46787,0.93093,0.96209,0.92938,0.9689,0.76139,0.87501,0.4778,0.92009,0.00222857,0.00222857,0.00222857
243,37938.8,0.87686,0.47087,0.93129,0.96097,0.93021,0.96903,0.76133,0.87453,0.4778,0.91988,0.00222464,0.00222464,0.00222464
244,38093.4,0.87628,0.47035,0.93218,0.96133,0.93056,0.96923,0.7614,0.87432,0.47793,0.91973,0.00222071,0.00222071,0.00222071
245,38247.5,0.87591,0.47039,0.9331,0.96125,0.93044,0.96931,0.76134,0.87524,0.47847,0.9198,0.00221678,0.00221678,0.00221678
246,38402.8,0.87112,0.46824,0.93069,0.96188,0.93063,0.96922,0.76149,0.8743,0.47872,0.91966,0.00221285,0.00221285,0.00221285
247,38557.2,0.87076,0.46818,0.93124,0.96228,0.93042,0.96913,0.76186,0.874,0.47809,0.9196,0.00220892,0.00220892,0.00220892
248,38711.8,0.87469,0.47086,0.93215,0.96087,0.93083,0.96949,0.762,0.87358,0.47805,0.91939,0.00220499,0.00220499,0.00220499
249,38865.6,0.86661,0.46673,0.92946,0.9622,0.93002,0.9691,0.7622,0.87328,0.47785,0.91918,0.00220106,0.00220106,0.00220106
250,39020.7,0.86868,0.46778,0.92938,0.96269,0.92947,0.96901,0.76176,0.87231,0.47696,0.91872,0.00219713,0.00219713,0.00219713
251,39176,0.87003,0.46735,0.93113,0.96213,0.93008,0.96915,0.76213,0.8716,0.47615,0.91881,0.0021932,0.0021932,0.0021932
252,39330.9,0.87079,0.46743,0.93021,0.96207,0.93036,0.96929,0.76212,0.87066,0.47589,0.9187,0.00218927,0.00218927,0.00218927
253,39485.5,0.86669,0.46738,0.93013,0.96278,0.92979,0.96894,0.76271,0.87049,0.47536,0.91863,0.00218534,0.00218534,0.00218534
254,39639.4,0.86862,0.46683,0.93127,0.96155,0.9311,0.96909,0.76298,0.8701,0.47539,0.91859,0.00218141,0.00218141,0.00218141
255,39795.3,0.86831,0.46509,0.93147,0.96127,0.93113,0.96917,0.76329,0.8694,0.47466,0.9185,0.00217748,0.00217748,0.00217748
256,39949.4,0.86678,0.46611,0.92743,0.9601,0.93206,0.969,0.76325,0.86962,0.47486,0.91838,0.00217355,0.00217355,0.00217355
257,40104,0.86373,0.46639,0.92884,0.95932,0.93278,0.9693,0.7633,0.86923,0.47431,0.91836,0.00216962,0.00216962,0.00216962
258,40258,0.86718,0.46597,0.92867,0.96106,0.9325,0.96932,0.76393,0.86896,0.47422,0.91854,0.00216569,0.00216569,0.00216569
259,40413.1,0.862,0.46064,0.92838,0.96106,0.93247,0.96976,0.7643,0.86776,0.4744,0.91822,0.00216176,0.00216176,0.00216176
260,40567.8,0.86493,0.463,0.9298,0.96185,0.93192,0.9696,0.76426,0.86761,0.47442,0.91829,0.00215783,0.00215783,0.00215783
261,40722,0.86327,0.46525,0.92977,0.96098,0.93219,0.96959,0.76406,0.86713,0.47493,0.91822,0.0021539,0.0021539,0.0021539
262,40876.2,0.8639,0.46351,0.92698,0.96192,0.93216,0.96981,0.76438,0.86676,0.475,0.91809,0.00214997,0.00214997,0.00214997
263,41030.9,0.86299,0.4631,0.92657,0.96113,0.93274,0.96962,0.76442,0.86617,0.47403,0.91762,0.00214604,0.00214604,0.00214604
264,41186.2,0.86411,0.4632,0.92746,0.96193,0.93226,0.96969,0.76406,0.86607,0.4739,0.91755,0.00214211,0.00214211,0.00214211
265,41341.1,0.85963,0.46191,0.92834,0.96037,0.93315,0.96952,0.76459,0.86611,0.47407,0.91737,0.00213818,0.00213818,0.00213818
266,41495.3,0.86683,0.46564,0.92877,0.96139,0.9324,0.96951,0.76454,0.86606,0.47409,0.91719,0.00213425,0.00213425,0.00213425
267,41649.3,0.85849,0.46108,0.92305,0.96237,0.93206,0.96948,0.76453,0.86584,0.4735,0.91703,0.00213032,0.00213032,0.00213032
268,41803.2,0.86016,0.46051,0.92744,0.96222,0.93109,0.96947,0.76486,0.86576,0.47343,0.91712,0.00212639,0.00212639,0.00212639
269,41958.9,0.85927,0.46088,0.92726,0.96246,0.93145,0.96968,0.76473,0.86599,0.47367,0.91718,0.00212246,0.00212246,0.00212246
270,42112.6,0.85796,0.46024,0.92567,0.96266,0.93151,0.96944,0.76469,0.86627,0.47424,0.91734,0.00211853,0.00211853,0.00211853
271,42267,0.86015,0.46279,0.92533,0.96178,0.93247,0.96949,0.76464,0.86648,0.47464,0.91749,0.0021146,0.0021146,0.0021146
272,42421.3,0.85796,0.45878,0.92691,0.96122,0.93305,0.96958,0.76489,0.86642,0.47471,0.91736,0.00211067,0.00211067,0.00211067
273,42576.2,0.8556,0.46023,0.92473,0.96119,0.93315,0.96957,0.76514,0.86608,0.47419,0.91724,0.00210674,0.00210674,0.00210674
274,42730.5,0.85488,0.45759,0.92687,0.96136,0.93322,0.96943,0.76505,0.86583,0.47429,0.91699,0.00210281,0.00210281,0.00210281
275,42885.5,0.8552,0.4602,0.92416,0.96257,0.93281,0.96941,0.76563,0.86606,0.47419,0.91697,0.00209888,0.00209888,0.00209888
276,43039.7,0.85531,0.45909,0.92263,0.96155,0.93274,0.9695,0.766,0.86552,0.47323,0.91638,0.00209495,0.00209495,0.00209495
277,43194.1,0.8556,0.45829,0.92657,0.96141,0.9324,0.96964,0.76615,0.86452,0.47307,0.91607,0.00209102,0.00209102,0.00209102
278,43349.1,0.85636,0.45872,0.92479,0.96328,0.93057,0.9695,0.76669,0.8639,0.47275,0.9158,0.00208709,0.00208709,0.00208709
279,43503.5,0.85283,0.45791,0.92257,0.96322,0.93002,0.96973,0.76675,0.86386,0.47259,0.91577,0.00208316,0.00208316,0.00208316
280,43658.1,0.85154,0.45744,0.9241,0.9621,0.93156,0.96984,0.76718,0.86319,0.47246,0.91563,0.00207923,0.00207923,0.00207923
281,43812.5,0.85173,0.45632,0.92353,0.9629,0.93063,0.96984,0.76706,0.86268,0.47263,0.91544,0.0020753,0.0020753,0.0020753
282,43966.6,0.85084,0.454,0.92237,0.9623,0.93097,0.9698,0.76742,0.86246,0.47204,0.91511,0.00207137,0.00207137,0.00207137
283,44121.8,0.84989,0.4561,0.92156,0.96196,0.93083,0.96993,0.76699,0.86167,0.47115,0.9147,0.00206744,0.00206744,0.00206744
284,44276.4,0.85022,0.45582,0.92296,0.96078,0.93131,0.96969,0.76712,0.86172,0.47132,0.91491,0.00206351,0.00206351,0.00206351
285,44430.7,0.84771,0.454,0.9239,0.96237,0.93117,0.96975,0.76744,0.86113,0.47122,0.91478,0.00205958,0.00205958,0.00205958
286,44585.8,0.84914,0.45375,0.92158,0.96072,0.93254,0.96979,0.76775,0.86112,0.47127,0.91461,0.00205565,0.00205565,0.00205565
287,44740.3,0.84507,0.45202,0.92065,0.96199,0.93199,0.96972,0.76797,0.86073,0.4706,0.91447,0.00205172,0.00205172,0.00205172
288,44895.1,0.85047,0.45601,0.9229,0.96198,0.93199,0.96978,0.76823,0.86032,0.47026,0.91443,0.00204779,0.00204779,0.00204779
289,45049.2,0.84683,0.45572,0.92219,0.9618,0.9324,0.96981,0.76848,0.86038,0.47057,0.91451,0.00204386,0.00204386,0.00204386
290,45203.7,0.85243,0.45555,0.92543,0.96147,0.93264,0.96989,0.76843,0.86037,0.47022,0.91469,0.00203993,0.00203993,0.00203993
291,45357.8,0.84617,0.45191,0.92258,0.96219,0.93192,0.96984,0.76859,0.85998,0.47007,0.91465,0.002036,0.002036,0.002036
292,45513.3,0.84609,0.45477,0.92204,0.96301,0.93097,0.96985,0.76866,0.86037,0.47009,0.91486,0.00203207,0.00203207,0.00203207
293,45667,0.84885,0.45493,0.92262,0.96242,0.93095,0.96985,0.76862,0.86051,0.47049,0.9149,0.00202814,0.00202814,0.00202814
294,45821.8,0.843,0.45162,0.9219,0.96236,0.93115,0.97002,0.76878,0.86006,0.47017,0.91479,0.00202421,0.00202421,0.00202421
295,45975.8,0.84696,0.45475,0.92252,0.96253,0.93145,0.96994,0.76897,0.85923,0.46923,0.91451,0.00202028,0.00202028,0.00202028
296,46130.3,0.84178,0.45001,0.92177,0.96412,0.93036,0.97,0.76916,0.85867,0.46907,0.9141,0.00201635,0.00201635,0.00201635
297,46285.2,0.8444,0.45136,0.92286,0.96375,0.93043,0.97008,0.76908,0.85795,0.46825,0.91406,0.00201242,0.00201242,0.00201242
298,46439.8,0.84143,0.45004,0.92138,0.9657,0.92968,0.97032,0.76943,0.85812,0.46767,0.91404,0.00200849,0.00200849,0.00200849
299,46594,0.84305,0.44999,0.92092,0.96595,0.92879,0.97049,0.76962,0.85791,0.46721,0.91397,0.00200456,0.00200456,0.00200456
300,46748.3,0.84427,0.4526,0.92144,0.96556,0.92954,0.97049,0.76948,0.85836,0.46723,0.91397,0.00200063,0.00200063,0.00200063
301,46902.2,0.84093,0.44932,0.92003,0.9655,0.92954,0.97042,0.76935,0.85753,0.46692,0.9136,0.0019967,0.0019967,0.0019967
302,47057,0.83968,0.44938,0.92115,0.96516,0.92974,0.97044,0.76953,0.85722,0.46649,0.91357,0.00199277,0.00199277,0.00199277
303,47211.1,0.84042,0.44911,0.91957,0.96564,0.92961,0.97024,0.76959,0.85671,0.46625,0.91345,0.00198884,0.00198884,0.00198884
304,47365.4,0.84249,0.4504,0.92093,0.96497,0.93029,0.97034,0.76956,0.85635,0.46558,0.91343,0.00198491,0.00198491,0.00198491
305,47519.3,0.83575,0.44842,0.91972,0.9639,0.93074,0.97049,0.76982,0.85535,0.46508,0.9133,0.00198098,0.00198098,0.00198098
306,47674,0.84035,0.4491,0.91857,0.96174,0.93349,0.97067,0.77014,0.8546,0.46451,0.9131,0.00197706,0.00197706,0.00197706
307,47828,0.83901,0.44769,0.92028,0.96072,0.9341,0.97044,0.77033,0.85393,0.46441,0.91286,0.00197313,0.00197313,0.00197313
308,47982.6,0.83481,0.44838,0.91745,0.96077,0.93356,0.97037,0.77013,0.85329,0.46464,0.91293,0.0019692,0.0019692,0.0019692
309,48136.8,0.83951,0.44854,0.91905,0.96231,0.93335,0.97059,0.77037,0.85343,0.46493,0.91288,0.00196527,0.00196527,0.00196527
310,48291.3,0.8343,0.44694,0.91835,0.96216,0.93301,0.97093,0.77034,0.85374,0.46493,0.91297,0.00196134,0.00196134,0.00196134
311,48446.3,0.83616,0.44639,0.91851,0.96401,0.9319,0.97085,0.77047,0.85333,0.46393,0.91279,0.00195741,0.00195741,0.00195741
312,48600.6,0.83414,0.44703,0.91796,0.9626,0.93211,0.97072,0.77091,0.85307,0.46312,0.91262,0.00195348,0.00195348,0.00195348
313,48754.9,0.83648,0.448,0.91997,0.96172,0.93308,0.97079,0.77065,0.85242,0.46277,0.91246,0.00194955,0.00194955,0.00194955
314,48909.7,0.83515,0.44704,0.9186,0.96242,0.93286,0.9705,0.77072,0.85191,0.46226,0.91231,0.00194562,0.00194562,0.00194562
315,49064.5,0.83515,0.44796,0.91745,0.96166,0.9341,0.97065,0.77104,0.85168,0.46242,0.91226,0.00194169,0.00194169,0.00194169
316,49219,0.83266,0.44616,0.91825,0.96126,0.93407,0.97049,0.7715,0.85127,0.46193,0.91203,0.00193776,0.00193776,0.00193776
317,49373.4,0.83099,0.44662,0.91892,0.96136,0.93506,0.97105,0.77181,0.85106,0.46199,0.91202,0.00193383,0.00193383,0.00193383
318,49527.7,0.83246,0.44602,0.91763,0.95948,0.93508,0.97048,0.77153,0.85101,0.46224,0.91191,0.0019299,0.0019299,0.0019299
319,49682.2,0.83049,0.44506,0.91831,0.95975,0.93494,0.97024,0.77159,0.85109,0.46281,0.91196,0.00192597,0.00192597,0.00192597
320,49836.7,0.82971,0.44467,0.91663,0.95986,0.93464,0.97058,0.77146,0.85023,0.46274,0.91187,0.00192204,0.00192204,0.00192204
321,49991.5,0.83133,0.44475,0.91566,0.9613,0.93355,0.97027,0.7721,0.84973,0.46336,0.91177,0.00191811,0.00191811,0.00191811
322,50145.5,0.83013,0.44383,0.91736,0.96157,0.93342,0.97056,0.77214,0.8495,0.46289,0.91172,0.00191418,0.00191418,0.00191418
323,50299.5,0.83066,0.44614,0.91498,0.9603,0.9354,0.97055,0.77201,0.84991,0.46318,0.91185,0.00191025,0.00191025,0.00191025
324,50453.9,0.82668,0.44509,0.91622,0.96088,0.93485,0.9706,0.7721,0.85067,0.46289,0.91196,0.00190632,0.00190632,0.00190632
325,50608.8,0.8291,0.44481,0.91594,0.96191,0.93322,0.97071,0.7725,0.85017,0.46294,0.91176,0.00190239,0.00190239,0.00190239
326,50762.9,0.82564,0.44222,0.91658,0.96236,0.93293,0.97073,0.77207,0.85034,0.4629,0.91163,0.00189846,0.00189846,0.00189846
327,50917.2,0.82759,0.44486,0.91581,0.9631,0.93233,0.97058,0.77235,0.8497,0.4626,0.91151,0.00189453,0.00189453,0.00189453
328,51071.2,0.82468,0.44175,0.91583,0.96339,0.93172,0.97056,0.77236,0.84987,0.46269,0.91163,0.0018906,0.0018906,0.0018906
329,51226.5,0.82445,0.44033,0.91552,0.96232,0.93206,0.97033,0.77235,0.84959,0.46218,0.91131,0.00188667,0.00188667,0.00188667
330,51382.3,0.82668,0.44181,0.91634,0.96265,0.93179,0.97042,0.77307,0.84901,0.46185,0.91119,0.00188274,0.00188274,0.00188274
331,51537.6,0.82701,0.44322,0.91548,0.96163,0.93274,0.9704,0.77298,0.84875,0.46211,0.9111,0.00187881,0.00187881,0.00187881
332,51691.6,0.82241,0.43972,0.91639,0.96024,0.93396,0.9706,0.7729,0.84813,0.46138,0.91092,0.00187488,0.00187488,0.00187488
333,51846.4,0.82562,0.44034,0.91497,0.95753,0.93607,0.97064,0.77326,0.84727,0.45971,0.91071,0.00187095,0.00187095,0.00187095
334,51999.9,0.82379,0.44273,0.91525,0.95716,0.93723,0.97064,0.77314,0.84713,0.46011,0.91066,0.00186702,0.00186702,0.00186702
335,52155.2,0.82277,0.4391,0.91523,0.95856,0.93669,0.97068,0.77313,0.84695,0.46017,0.91056,0.00186309,0.00186309,0.00186309
336,52309.3,0.8226,0.43913,0.91335,0.95884,0.93628,0.97056,0.7737,0.84659,0.46017,0.9105,0.00185916,0.00185916,0.00185916
337,52464.4,0.82191,0.44037,0.91531,0.95926,0.93613,0.97062,0.77371,0.84584,0.45961,0.9103,0.00185523,0.00185523,0.00185523
338,52618.1,0.81823,0.43863,0.91415,0.95943,0.93709,0.97062,0.77334,0.84601,0.45952,0.91036,0.0018513,0.0018513,0.0018513
339,52772.2,0.82184,0.43996,0.91467,0.95907,0.93627,0.97042,0.77354,0.84598,0.45915,0.91029,0.00184737,0.00184737,0.00184737
340,52927.2,0.82049,0.43985,0.9145,0.95951,0.93621,0.9703,0.77381,0.84523,0.45921,0.91004,0.00184344,0.00184344,0.00184344
341,53081.9,0.81881,0.43857,0.91311,0.95987,0.93621,0.97031,0.77422,0.84454,0.45872,0.90996,0.00183951,0.00183951,0.00183951
342,53236.3,0.82091,0.43965,0.91328,0.96077,0.93573,0.97071,0.77467,0.84408,0.45846,0.91003,0.00183558,0.00183558,0.00183558
343,53390.4,0.81821,0.43763,0.91439,0.9601,0.93527,0.97085,0.77468,0.84328,0.45778,0.90984,0.00183165,0.00183165,0.00183165
344,53544.2,0.81692,0.4396,0.91235,0.96148,0.93448,0.97095,0.77492,0.84289,0.45696,0.90968,0.00182772,0.00182772,0.00182772
345,53699,0.82028,0.43859,0.91486,0.96155,0.93478,0.97079,0.7748,0.84249,0.45621,0.90961,0.00182379,0.00182379,0.00182379
346,53853.3,0.81939,0.43864,0.9141,0.96135,0.93465,0.97083,0.77475,0.84246,0.45572,0.90979,0.00181986,0.00181986,0.00181986
347,54008.3,0.81794,0.4379,0.91334,0.95998,0.93635,0.97106,0.77489,0.84276,0.45607,0.90989,0.00181593,0.00181593,0.00181593
348,54162.4,0.81613,0.43726,0.91229,0.96068,0.93485,0.97103,0.77516,0.8426,0.45571,0.90985,0.001812,0.001812,0.001812
349,54317.1,0.82079,0.43997,0.91492,0.95735,0.93812,0.97108,0.77528,0.84174,0.45561,0.90955,0.00180807,0.00180807,0.00180807
350,54471.8,0.81736,0.4378,0.91234,0.96149,0.93485,0.97088,0.77502,0.84198,0.45516,0.90945,0.00180414,0.00180414,0.00180414
351,54626.1,0.81509,0.43576,0.91049,0.95846,0.9373,0.97087,0.77534,0.8423,0.45557,0.90936,0.00180021,0.00180021,0.00180021
352,54780.5,0.8125,0.43388,0.90982,0.96115,0.93489,0.97091,0.77531,0.84179,0.45593,0.90918,0.00179628,0.00179628,0.00179628
353,54934.6,0.8154,0.43615,0.91106,0.96051,0.93573,0.97089,0.77535,0.84156,0.45574,0.90902,0.00179235,0.00179235,0.00179235
354,55090.4,0.81265,0.43623,0.91051,0.96201,0.93437,0.97076,0.77491,0.84128,0.45543,0.90911,0.00178842,0.00178842,0.00178842
355,55245,0.81101,0.43398,0.91231,0.96187,0.9343,0.97053,0.7751,0.84073,0.45642,0.90918,0.00178449,0.00178449,0.00178449
356,55399.2,0.81548,0.43637,0.91167,0.96141,0.93458,0.97068,0.77527,0.84035,0.45634,0.90893,0.00178056,0.00178056,0.00178056
357,55554,0.81368,0.43588,0.91225,0.96113,0.9342,0.97064,0.77545,0.83961,0.45576,0.9088,0.00177663,0.00177663,0.00177663
358,55709,0.8103,0.43381,0.91085,0.9603,0.9356,0.9705,0.77574,0.83959,0.45547,0.90883,0.0017727,0.0017727,0.0017727
359,55862.8,0.81027,0.43328,0.9108,0.96039,0.93533,0.97036,0.7761,0.83889,0.4551,0.90852,0.00176877,0.00176877,0.00176877
360,56017.4,0.81127,0.43292,0.91089,0.96147,0.93444,0.97053,0.77606,0.83873,0.45484,0.90863,0.00176484,0.00176484,0.00176484
361,56171.4,0.81302,0.4344,0.91225,0.96184,0.9334,0.9704,0.77623,0.83807,0.45429,0.90861,0.00176091,0.00176091,0.00176091
362,56326.6,0.80934,0.43394,0.91094,0.9609,0.93437,0.97005,0.77627,0.83803,0.45431,0.90864,0.00175698,0.00175698,0.00175698
363,56480.7,0.81173,0.43461,0.90993,0.96163,0.93495,0.97033,0.77637,0.83843,0.45416,0.90868,0.00175305,0.00175305,0.00175305
